q_id,doc_id,InferredGender,Gender,Full Name,Age,5K,10K,15K,20K,Half,30K,Official Time
1,224,0,0,Tim Mccormick,41,0.000856164,0.000429,0.000285388,0.000212721,0.000201369,0.000138255,9.41E-05
1,225,1,0,Seth Senior,30,0.000777001,0.0003885,0.000260349,0.000195848,0.000185977,0.000131996,9.41E-05
1,226,0,0,Jim Fullarton,52,0.00084246,0.000419463,0.00027571,0.00020475,0.000194137,0.000134608,9.40E-05
1,227,0,0,Jesus P. Romero,35,0.000823045,0.000405351,0.000269397,0.000201572,0.000191205,0.000133743,9.40E-05
1,228,1,0,Mike Moreau,31,0.000785546,0.000395257,0.00026462,0.000198059,0.000187864,0.000132118,9.40E-05
1,229,1,0,Colby J. Papenfuss,23,0.000769231,0.000382555,0.000255363,0.000191205,0.000181719,0.000129567,9.39E-05
1,230,0,0,Mickael P Mandonnet,32,0.000869565,0.000427716,0.000282167,0.000209161,0.000197981,0.000136463,9.39E-05
1,231,0,0,William G. Thatcher,21,0.000796813,0.000400481,0.000269179,0.000201491,0.000191095,0.000133636,9.38E-05
1,232,0,0,Matthew J. Fitzgerald,45,0.000797448,0.000400802,0.00026738,0.000200401,0.000189897,0.000132538,9.38E-05
1,233,1,1,Katie Moraczewski,26,0.000848896,0.000425894,0.000282406,0.00020842,0.000196889,0.00013459,9.38E-05
1,234,1,0,Christopher Gabrielson,29,0.000903342,0.00044484,0.000291715,0.000215193,0.000203417,0.000138217,9.37E-05
1,235,0,0,Lucas W. White-Halliwell,28,0.000877963,0.00043592,0.000288018,0.000212314,0.000200924,0.000136705,9.37E-05
1,236,0,0,Jim Salmeri,29,0.000815661,0.000411523,0.000273748,0.000204541,0.000194024,0.000134553,9.37E-05
1,237,1,0,Ryan J. Hellen,33,0.000800641,0.000400802,0.00026738,0.000200441,0.000190186,0.000132626,9.37E-05
1,238,0,0,Masahiro Kitano,36,0.000829187,0.000412201,0.000273523,0.000203542,0.000192901,0.000133316,9.37E-05
1,239,0,0,Jacob C Gilden,28,0.000858369,0.000430663,0.000286205,0.000213174,0.000201654,0.000137779,9.37E-05
1,240,1,0,Mohith S. Kumar,22,0.000806452,0.000403226,0.000268456,0.000201654,0.000191278,0.000132996,9.37E-05
1,241,1,0,Christopher R. Mcgraw,38,0.000816327,0.000412201,0.000275103,0.000205888,0.000195198,0.00013574,9.36E-05
1,242,1,0,Brett Whipple,30,0.000874126,0.000438212,0.000292912,0.000219539,0.000208117,0.000143,9.36E-05
1,243,1,0,Eric Biedermann,37,0.000859107,0.000429369,0.000285307,0.000211104,0.00019972,0.000135593,9.35E-05
1,244,1,0,Michel Rojkind,47,0.000773395,0.000389408,0.000261986,0.00019685,0.000186672,0.000130907,9.35E-05
1,245,0,0,Norihiro Tatsumi,50,0.000789889,0.000393236,0.000263227,0.000197278,0.000187196,0.000131096,9.35E-05
1,246,0,0,Matthew Shannon,27,0.000841043,0.000421408,0.00028082,0.000209776,0.000198807,0.000137608,9.35E-05
1,247,0,0,Steven P Waldon,35,0.000792393,0.000395883,0.000263713,0.000197628,0.000187266,0.000131562,9.35E-05
1,248,0,0,Knut Weinhold,37,0.00081367,0.00040568,0.000269906,0.000201654,0.000191058,0.000133014,9.35E-05
1,249,1,0,Kevin Smith,37,0.000773994,0.000388651,0.00026001,0.000195427,0.000185426,0.000130565,9.35E-05
1,250,1,0,Ben Joyce,26,0.000809061,0.00041632,0.000278707,0.00020803,0.000197161,0.00013238,9.34E-05
1,251,0,0,Tom De Bruyn,32,0.000798722,0.000405515,0.000273075,0.000204207,0.000193686,0.000132415,9.34E-05
1,252,0,0,Colin Hackman,40,0.000793021,0.000398724,0.000266951,0.0002002,0.000189789,0.00013289,9.34E-05
1,253,1,0,Nate Hatleback,29,0.000865052,0.000432339,0.000288434,0.000216076,0.000205086,0.000139801,9.34E-05
1,254,1,0,David E Oliver,60,0.000796813,0.000398565,0.000266241,0.000199561,0.000189107,0.00013231,9.34E-05
1,255,1,0,Cody J Priest,28,0.000895255,0.000443459,0.00029146,0.000214133,0.000202388,0.000136575,9.33E-05
1,256,0,0,Millard Thomas,49,0.000802568,0.000400641,0.000267451,0.000200401,0.000190006,0.000132926,9.33E-05
1,257,1,0,Steve Hlavin,37,0.000816993,0.00040833,0.000272109,0.000203211,0.000192678,0.000133529,9.33E-05
1,258,0,0,Adam Goode,33,0.00077101,0.000389257,0.000262467,0.000197668,0.000187441,0.000132556,9.33E-05
1,259,1,0,Kent Melin,45,0.000814332,0.000405351,0.000269614,0.000200562,0.000189753,0.000131978,9.33E-05
1,260,0,0,Marc Paulhamus,29,0.000848896,0.000425894,0.000283768,0.000210393,0.000199362,0.000137344,9.33E-05
1,261,0,0,Paul M Kuzma,47,0.00078064,0.000388048,0.000261438,0.000196232,0.000186116,0.000130685,9.32E-05
1,262,1,1,Cristina Lowry,31,0.000797448,0.000394322,0.000262055,0.000196155,0.000186116,0.00013077,9.32E-05
1,263,1,0,Nat B Collins,34,0.000816993,0.000408831,0.00027049,0.000201126,0.000190694,0.000132626,9.32E-05
1,264,1,0,Ryan M. Kramer,38,0.000765697,0.000386548,0.000259336,0.000195351,0.000185529,0.000131614,9.32E-05
1,265,0,0,Rob Pope,38,0.000651466,0.000338639,0.000233536,0.000179824,0.00017138,0.000124285,9.32E-05
1,266,0,0,James Callaghan,47,0.000809717,0.00040783,0.000272554,0.000204541,0.000194062,0.000135318,9.32E-05
1,267,1,0,Mike C Macinnes,28,0.000820345,0.000413394,0.000275938,0.00020555,0.000194628,0.000134844,9.31E-05
1,268,1,0,Michael J Gibino,35,0.000794913,0.000395726,0.00026448,0.000198216,0.000188182,0.000131527,9.31E-05
1,269,1,0,Charlie T Johnston,34,0.0008,0.000399521,0.00026688,0.000200361,0.000190006,0.000132802,9.31E-05
1,270,1,0,Kilsun Shin,37,0.00081367,0.000399042,0.000265111,0.000198334,0.000188111,0.000131475,9.31E-05
1,271,0,0,Riccardo Trulla,44,0.000846024,0.000419815,0.000279096,0.000207987,0.000197161,0.000136295,9.31E-05
1,272,1,0,Kieran Humphrey,35,0.000820345,0.000409836,0.000271739,0.000202799,0.000192382,0.000133761,9.31E-05
1,273,0,0,Leoncio Sanchez,33,0.000803859,0.000405844,0.000268673,0.00020024,0.000189789,0.000132608,9.31E-05
1,274,1,0,Christopher T. Benestad,39,0.000787402,0.000398883,0.000268817,0.000202224,0.000191939,0.000134989,9.31E-05
1,275,0,0,Joao B P. Sr. Andrade,44,0.000793651,0.000397772,0.000265534,0.000198768,0.000188573,0.000131441,9.31E-05
1,276,1,0,Daniel List,51,0.000798085,0.000403714,0.000270051,0.000201816,0.000191351,0.000133369,9.30E-05
1,277,0,0,Carlos F. Sr. Isaac,40,0.000791766,0.000395101,0.000263783,0.000198059,0.000187899,0.000131579,9.30E-05
1,278,1,0,Michael Tuttle,36,0.00083682,0.0004158,0.000273373,0.000202388,0.000191644,0.000132521,9.30E-05
1,279,0,0,Nick C. Enthoven,26,0.000789889,0.000394633,0.000263089,0.000197161,0.000186916,0.000131113,9.30E-05
1,280,1,0,Christopher C Solarz,38,0.000811688,0.000403388,0.000265745,0.000198059,0.000187652,0.000131804,9.29E-05
1,281,1,0,Andrew C. Kumler,28,0.000785546,0.00040016,0.000269034,0.000202347,0.000192271,0.000134445,9.29E-05
1,282,1,0,Brian McPherson,30,0.000853242,0.000425351,0.000281136,0.000209074,0.000198059,0.000135667,9.29E-05
1,283,1,0,Geovanni Ramires Arguedas,45,0.000818331,0.000410004,0.000272702,0.000203376,0.00019279,0.000133994,9.29E-05
1,284,1,1,Heather Schulz,42,0.000812348,0.000405844,0.000269469,0.000200803,0.000190295,0.000132153,9.29E-05
1,285,0,0,Nick M Grinlinton,30,0.000899281,0.000438596,0.000288018,0.000212179,0.000200682,0.000136333,9.28E-05
1,286,1,1,Elizabeth Hannon,34,0.000811688,0.000406504,0.000270856,0.000201857,0.000191241,0.000132031,9.28E-05
1,287,0,0,Richard Dijkhuizen,44,0.00083612,0.000412882,0.000273224,0.000203542,0.000192827,0.000133761,9.27E-05
1,288,1,0,Jordan C Cascagnette,25,0.000897666,0.000448632,0.000293772,0.000216029,0.000203791,0.000138255,9.27E-05
1,289,1,1,Ildiko M. Gaal,25,0.000834028,0.000410509,0.000269833,0.00019996,0.000189573,0.000131389,9.27E-05
1,290,0,0,Jahn Thomas Lind,39,0.000809717,0.000407498,0.000270051,0.000200924,0.000190295,0.000131961,9.27E-05
1,291,1,0,Misha V Tubic,30,0.000722022,0.000373692,0.000250627,0.000190223,0.000180701,0.000128386,9.27E-05
1,292,1,0,Li Yi,45,0.000808407,0.000397931,0.000263019,0.000196002,0.000185805,0.000129483,9.26E-05
1,293,0,0,John Christenson,25,0.000783699,0.00038956,0.000259471,0.00019425,0.0001844,0.000129467,9.26E-05
1,294,1,0,Anson Markwell,39,0.000771605,0.000391236,0.000261712,0.000196425,0.000186324,0.000130378,9.26E-05
1,295,1,1,Carolyn Yang,32,0.00077101,0.00039093,0.000261643,0.000196271,0.000186081,0.000130242,9.25E-05
1,296,0,0,Edward Aviles,47,0.000821693,0.000412712,0.000275406,0.000205761,0.000195274,0.000134953,9.25E-05
1,297,0,0,Konstantin Vanag,40,0.000803213,0.000402576,0.00027027,0.000202429,0.000192049,0.000133976,9.24E-05
1,298,1,0,Aaron B Walker,34,0.000797448,0.000400641,0.000267523,0.00020008,0.000189645,0.000131926,9.24E-05
1,299,0,0,Andres I Ferro,45,0.000781861,0.00039185,0.000261233,0.000195313,0.000185254,0.000129938,9.24E-05
1,300,0,0,Jonathan Kenney,36,0.000797448,0.000399202,0.000266454,0.00019988,0.000189466,0.000132573,9.24E-05
1,301,1,0,Jeremy D Fields,46,0.000796813,0.000396197,0.000263713,0.000197472,0.000187301,0.000131113,9.23E-05
1,302,1,0,Gene Severtson,40,0.000823045,0.000415973,0.000276932,0.000206868,0.00019604,0.000135925,9.23E-05
1,303,1,0,Michael Citro,36,0.000870322,0.000429369,0.000280899,0.000207555,0.000196348,0.000134282,9.23E-05
1,304,0,0,Sergio Veloza Castillo,33,0.000870322,0.000428816,0.000282725,0.000209118,0.000197863,0.000135007,9.23E-05
1,305,0,0,Adam B Baker,31,0.000781861,0.000392003,0.000262674,0.000197161,0.000186986,0.000130856,9.23E-05
1,306,1,0,Harry J. Norton,31,0.000769231,0.000380662,0.000255363,0.000192308,0.000182548,0.000129016,9.22E-05
1,307,0,0,Rexford Woodbury,23,0.000829187,0.000417188,0.000276932,0.000206612,0.000195771,0.000136054,9.22E-05
1,308,1,0,Robert J. Bond,28,0.00078064,0.000388048,0.000257666,0.000190913,0.000181455,0.000128025,9.21E-05
1,309,1,1,Janell M. Mckinney,30,0.000779423,0.000393082,0.00026469,0.000198689,0.000188466,0.000131182,9.21E-05
1,310,0,0,Nicholas W. Meeker,28,0.000825764,0.000412712,0.000274725,0.000205465,0.00019478,0.000133601,9.21E-05
1,311,0,0,Mark Mohamed,34,0.000794281,0.000396983,0.00026462,0.000198138,0.00018797,0.000131148,9.21E-05
1,312,1,0,Michael J Demars,45,0.000787402,0.000394633,0.000262812,0.000195925,0.000185805,0.000129702,9.20E-05
1,313,1,1,Kacey Nobert,24,0.000789889,0.000398565,0.000266099,0.00019976,0.000189538,0.000132013,9.20E-05
1,314,1,0,Agustin Rodriguez,34,0.000905797,0.000448229,0.000291375,0.00021395,0.000202265,0.000136836,9.20E-05
1,315,1,0,Pete III Sakalowsky,46,0.00077101,0.000397931,0.000267953,0.00020145,0.000191205,0.000134662,9.20E-05
1,316,0,0,Jeff Alexander,47,0.000792393,0.000396668,0.000263992,0.000197941,0.000187829,0.000132468,9.20E-05
1,317,1,0,Daniel O'Conor,22,0.000808407,0.000401768,0.000267953,0.0001998,0.000189466,0.000131354,9.20E-05
1,318,1,0,Yves Schindfessel,51,0.000825764,0.000405844,0.000266667,0.000197981,0.000187512,0.000131062,9.20E-05
1,319,1,0,Michael P Mcginn,49,0.000823723,0.000416493,0.000278164,0.000207168,0.000196271,0.000134228,9.19E-05
1,320,1,0,Pete J. Deacon,46,0.000788644,0.000396197,0.000265041,0.000198255,0.000187935,0.000130924,9.19E-05
1,321,1,0,Steve L Jr. Williams,29,0.000788644,0.000394633,0.000263713,0.000197981,0.000187793,0.000131527,9.19E-05
1,322,0,0,Matthew A. Morales,27,0.000878735,0.000441306,0.000292997,0.000217061,0.000205339,0.000139841,9.18E-05
1,323,1,0,David P. McCoy,27,0.00087184,0.000433651,0.000285714,0.000210881,0.000199283,0.000135355,9.18E-05
1,324,0,0,John R West,55,0.000798085,0.000400641,0.000266525,0.000199005,0.00018875,0.000131631,9.17E-05
1,325,0,0,Thomas W III Matthews,32,0.000851064,0.000424268,0.000282486,0.000211193,0.00020012,0.000139101,9.17E-05
1,326,1,1,Mary Aiken Barrow,33,0.00077821,0.000387147,0.000259202,0.000195389,0.000185357,0.00012982,9.16E-05
1,327,0,0,Rob M Hailey,42,0.000809717,0.000406504,0.000270416,0.000201491,0.000190803,0.000132223,9.16E-05
1,328,1,0,Randall C. Feeley,36,0.000796813,0.00039984,0.000267809,0.000200884,0.000190585,0.000133869,9.16E-05
1,329,0,0,Jonathan Bade,32,0.000787402,0.000392927,0.000261643,0.000196348,0.000186116,0.00013089,9.16E-05
1,330,0,0,Ian Blanchet,41,0.000788022,0.000392773,0.000262743,0.000197122,0.000187091,0.000130822,9.15E-05
1,331,0,0,Marios Athineos,41,0.000765697,0.000388199,0.000260485,0.000195963,0.00018622,0.000131372,9.15E-05
1,332,1,1,Kristen A Ramey,35,0.000768049,0.000386548,0.000258398,0.000194099,0.00018423,0.000129316,9.15E-05
1,333,0,0,Hank L Wisecarver,25,0.000775795,0.00038835,0.000259202,0.000194628,0.00018457,0.000130056,9.15E-05
1,334,1,1,Mariah Smither,22,0.00077101,0.0003861,0.000258131,0.000193874,0.00018379,0.000129266,9.15E-05
1,335,1,0,Ken Marker,39,0.000794281,0.000398724,0.000265463,0.000197824,0.000187371,0.000130976,9.14E-05
1,336,0,0,Marcos E. Ghinaudo,40,0.000811688,0.000404694,0.000269469,0.000201369,0.000190913,0.000132556,9.14E-05
1,337,0,0,Nathan Dordai,24,0.000851789,0.000422119,0.000278474,0.00020517,0.000193911,0.00013312,9.14E-05
1,338,0,0,Paulo Costa,42,0.000835422,0.000414594,0.000275028,0.000205719,0.000195008,0.000134626,9.13E-05
1,339,1,0,Ben Eysenbach,22,0.000907441,0.000452899,0.000272926,0.000204165,0.000193611,0.000131926,9.13E-05
1,340,1,0,Brian Walsh,41,0.000771605,0.00038625,0.000257533,0.000193686,0.000183925,0.000129232,9.13E-05
1,341,0,0,Javier Fuentes,42,0.000799361,0.000396825,0.000263783,0.000197355,0.000187161,0.000130463,9.13E-05
1,342,1,0,Eric Lacy,24,0.000841751,0.000424809,0.000282805,0.000210305,0.000198807,0.000133085,9.13E-05
1,343,1,0,Kyle K Pond,44,0.000801282,0.000399202,0.000264971,0.000197824,0.000187441,0.000130804,9.12E-05
1,344,1,1,Kate L. Mignosa,20,0.00078125,0.000393082,0.000261849,0.000195925,0.000185874,0.0001295,9.12E-05
1,345,1,0,Kai Syvertsen,41,0.000789889,0.000395726,0.000263227,0.000197161,0.000187021,0.000130787,9.12E-05
1,346,0,0,Reginald Ahouansou,35,0.000793021,0.000398883,0.000266099,0.000198334,0.000187899,0.000130497,9.11E-05
1,347,1,0,Brian Kimmey,24,0.000796813,0.000398248,0.00026469,0.000197316,0.000187021,0.000130565,9.11E-05
1,348,0,0,Tadahiro Ito,51,0.000775795,0.00039185,0.000261233,0.000195274,0.000185219,0.000129349,9.11E-05
1,349,1,0,Fat Keung Chan,48,0.000815661,0.00040568,0.000268889,0.00019976,0.000189107,0.000130395,9.11E-05
1,350,1,0,Julien Sicuro,36,0.000801282,0.000402091,0.000268097,0.0002002,0.000189789,0.000131683,9.11E-05
1,351,1,0,Clark Reed,50,0.000808407,0.000401606,0.000267165,0.000199521,0.000189,0.000131354,9.11E-05
1,352,1,0,David M Marchefka,33,0.000771605,0.00038506,0.000256213,0.000191314,0.000181389,0.000127421,9.11E-05
1,353,1,0,Travis Gatesman,38,0.000820345,0.000412882,0.000274952,0.000205465,0.000194742,0.00013508,9.11E-05
1,354,1,0,Andrew T Joda,31,0.000798722,0.000398724,0.000265393,0.000197355,0.000186881,0.000130107,9.10E-05
1,355,1,0,Lenny Arias,31,0.000825083,0.000411862,0.000273523,0.000204457,0.000193836,0.0001343,9.10E-05
1,356,1,0,Troy Cox,49,0.000896861,0.000444444,0.000293341,0.000217391,0.00020555,0.000139919,9.10E-05
1,357,1,0,Joshua J Johnston,39,0.000791766,0.000397931,0.000266241,0.000199481,0.000189107,0.000132135,9.10E-05
1,358,1,0,Travis Hagelberg,31,0.000772201,0.000391083,0.000260078,0.000194099,0.000184434,0.000129567,9.09E-05
1,359,1,1,Laura Kline,39,0.000794913,0.00040032,0.000266951,0.000199283,0.000189072,0.000130617,9.09E-05
1,360,1,0,Jose E. Martabid Crutchik,27,0.000821018,0.000403551,0.000266099,0.000196541,0.00018615,0.000129082,9.09E-05
1,361,0,0,Judd Lorson,33,0.000765111,0.000384763,0.000257666,0.000193836,0.000184264,0.000129853,9.09E-05
1,362,1,1,Kelsi Chappell,28,0.000788644,0.000394166,0.000263435,0.000197006,0.000186846,0.000130293,9.09E-05
1,363,0,0,John P Kohler,36,0.000762777,0.000380807,0.000254388,0.000191241,0.000181357,0.000127698,9.09E-05
1,364,0,0,Jack Hambleton,29,0.00081367,0.000404531,0.000265252,0.00019685,0.000186393,0.000128717,9.09E-05
1,365,1,1,Shalaleh Tarbiat,35,0.000766871,0.000384025,0.000256213,0.000192567,0.000182949,0.000128502,9.09E-05
1,366,1,0,Daljit S. Tiwana,46,0.000773994,0.000396825,0.00026688,0.000199283,0.000189286,0.000130993,9.09E-05
1,367,1,0,Taylor F Hartstein,27,0.000793021,0.000400641,0.000266241,0.000199084,0.00018875,0.000131926,9.08E-05
1,368,1,0,Justin L. Cameron,29,0.000801282,0.000397141,0.00026462,0.000198531,0.000188288,0.000131354,9.08E-05
1,369,0,0,Marc Brisson,43,0.000783085,0.00039093,0.000260213,0.00019478,0.000184809,0.000128601,9.07E-05
1,370,1,0,Martin A Jr. Schumacher,45,0.000829876,0.000416146,0.00027571,0.000204415,0.000193573,0.000133298,9.07E-05
1,371,1,0,Christian Linder,41,0.000781861,0.000392927,0.00026096,0.000194628,0.00018457,0.000128883,9.07E-05
1,372,1,0,Caleb Ault,30,0.000759878,0.000384468,0.000257533,0.000193199,0.000183318,0.000128733,9.07E-05
1,373,0,0,Benjamin I Rapoport,35,0.00082713,0.000404204,0.000266951,0.000198216,0.000187793,0.00013009,9.07E-05
1,374,0,0,Adam J. Sulkowski,42,0.000791139,0.000396668,0.000263922,0.000196889,0.000186986,0.000130361,9.07E-05
1,375,0,0,Jon Megeff,53,0.000816327,0.000410678,0.000273598,0.000203832,0.000193087,0.000132996,9.06E-05
1,376,1,0,Michael M Frank,35,0.000775795,0.000389712,0.000261438,0.000196425,0.000186324,0.000130276,9.06E-05
1,377,1,0,Dace L. Jamison,31,0.000755858,0.000382263,0.00025641,0.000192419,0.000182615,0.000128041,9.05E-05
1,378,1,1,Courtney L Meldrum,40,0.00076746,0.000387597,0.000258732,0.000192678,0.000182682,0.00012747,9.05E-05
1,379,1,0,Brentley C Weber,46,0.000819672,0.000410678,0.000273373,0.000204207,0.000193498,0.000130839,9.04E-05
1,380,1,0,Lennart T. Lenk,29,0.000814332,0.000402576,0.00026455,0.000197746,0.000187547,0.000130361,9.04E-05
1,381,0,0,Joost J. Vanderdeelen,28,0.000809717,0.000402091,0.000266383,0.000198177,0.000187793,0.000130039,9.04E-05
1,382,1,0,Wei Cai,45,0.000821693,0.000408497,0.000270709,0.000200884,0.000190259,0.000130412,9.04E-05
1,383,1,0,Craig Wilson,44,0.000863558,0.000426985,0.000282326,0.000210305,0.000199243,0.000138255,9.04E-05
1,384,0,0,Ondrej B Tomek,46,0.000766871,0.000387597,0.000260213,0.000194818,0.000184843,0.000129282,9.03E-05
1,385,1,0,Andrea Sr. De Candia,42,0.000832639,0.000416493,0.000274348,0.00020247,0.000191498,0.000131458,9.03E-05
1,386,0,0,Derrick Kirkwood,41,0.000786164,0.000396668,0.000264831,0.000198334,0.000188111,0.000130531,9.03E-05
1,387,0,0,John L Jr. Ashcraft,41,0.000782473,0.000389864,0.000259605,0.000193162,0.000183083,0.000127324,9.03E-05
1,388,1,0,Evan Namkung,34,0.000783699,0.000397772,0.000266383,0.000199521,0.000189179,0.000131978,9.03E-05
1,389,0,0,Paul A. Davies,50,0.000769823,0.000389864,0.000262467,0.000197355,0.000187266,0.000130446,9.03E-05
1,390,1,0,Eric W High,48,0.000788022,0.000394945,0.000263992,0.000197863,0.000187688,0.00013077,9.03E-05
1,391,1,0,Shelby Pankratz,47,0.000841043,0.000414938,0.00027248,0.000203211,0.000192567,0.000133262,9.03E-05
1,392,0,0,Frank N. Levy,49,0.00075643,0.000386399,0.000259134,0.000193686,0.000183655,0.00012865,9.02E-05
1,393,1,0,Timothy Finelli,44,0.000772798,0.00039032,0.000261575,0.000195771,0.000185288,0.000128733,9.02E-05
1,394,1,0,Mike G Mazzotta,36,0.000807103,0.000394789,0.000259943,0.000194288,0.00018423,0.000127877,9.02E-05
1,395,1,0,Gang Qin,52,0.000691563,0.000366569,0.000249563,0.000188964,0.000179695,0.000126678,9.02E-05
1,396,0,0,Matthias Franz,33,0.000837521,0.0004158,0.000275103,0.000204332,0.000193536,0.000132802,9.02E-05
1,397,1,0,Brennan Eastmure,29,0.000853242,0.000424088,0.000280034,0.000207168,0.000196078,0.000133761,9.02E-05
1,398,0,0,Joaquin Sr. Alvarez,42,0.000787402,0.000391083,0.000258866,0.000193311,0.000183251,0.000127959,9.02E-05
1,399,1,0,Daniel Treichel,35,0.00084317,0.000419815,0.000278087,0.000205973,0.00019497,0.00013217,9.02E-05
1,400,1,0,He Huang,35,0.000822368,0.000410172,0.000270343,0.000198807,0.00018797,0.000127551,9.02E-05
1,401,0,0,Francisco Lopez,29,0.00077821,0.0003885,0.000258598,0.000194099,0.000184332,0.000129199,9.02E-05
1,402,1,0,Christopher S. Bortner,40,0.000790514,0.000393546,0.000261233,0.000194515,0.000184366,0.000128041,9.02E-05
1,403,1,0,Austin H Thiele,21,0.00077821,0.000396825,0.000265252,0.000197941,0.000187512,0.000130208,9.02E-05
1,404,1,0,Michael A. Stratford,39,0.000796813,0.000397141,0.000263089,0.000195925,0.00018577,0.000129166,9.01E-05
1,405,0,0,Adam Leary,33,0.000771605,0.000386997,0.000258532,0.000193386,0.000183251,0.000128008,9.01E-05
1,406,1,1,Catherine A. Jubinski,27,0.000788022,0.000394633,0.000262881,0.000195925,0.000185632,0.000128949,9.01E-05
1,407,1,0,David Bergart,37,0.000782473,0.0003885,0.000258933,0.000193498,0.000183385,0.000127779,9.01E-05
1,408,1,0,Bryan Michael,44,0.00076864,0.000382995,0.000256279,0.000192382,0.000182648,0.000128156,9.01E-05
1,409,0,0,John Stuligross,26,0.000750751,0.000381243,0.00025582,0.000192938,0.00018315,0.000129483,9.00E-05
1,410,1,0,Alex Yu,24,0.000802568,0.000402901,0.000267809,0.00020016,0.000189717,0.000131735,9.00E-05
1,411,0,0,Jonathan M Howse,41,0.000791766,0.000398248,0.000266951,0.00020012,0.000189789,0.000131113,9.00E-05
1,412,1,1,Amanda Nurse,29,0.000788022,0.000392773,0.000261233,0.000194515,0.000184298,0.000127812,9.00E-05
