q_id,doc_id,Gender,NumSeasons,AvgPER,CareerPoints
1,2758,1,2,7.15,98
1,2759,0,4,3,98
1,2760,1,2,11.7,98
1,2761,0,1,11.3,98
1,2762,0,1,7.5,98
1,2763,0,2,10,98
1,2764,1,1,17,98
1,2765,0,1,7.9,98
1,2766,1,2,3.85,97
1,2767,1,1,8.7,97
1,2768,0,2,12.45,97
1,2769,0,2,5.55,97
1,2770,0,2,2.25,97
1,2771,1,1,7.4,97
1,2772,1,1,8.6,97
1,2773,0,1,9,97
1,2774,0,1,7.7,96
1,2775,0,4,10.5,96
1,2776,0,2,11.1,96
1,2777,0,1,7.6,95
1,2778,0,1,11.1,95
1,2779,1,2,9.4,94
1,2780,0,1,4.3,94
1,2781,1,3,5.5,94
1,2782,1,1,10.1,94
1,2783,1,2,8.1,94
1,2784,0,1,5.9,94
1,2785,0,1,12,93
1,2786,1,1,8.4,93
1,2787,0,1,11.2,93
1,2788,0,5,6.8,93
1,2789,1,2,7.3,93
1,2790,0,2,8.65,92
1,2791,1,1,13.4,92
1,2792,0,2,7,92
1,2793,0,3,15.5,92
1,2794,1,3,10.83,92
1,2795,1,1,6.4,92
1,2796,1,1,14.7,91
1,2797,0,1,8,91
1,2798,0,2,10.65,91
1,2799,1,1,9.1,90
1,2800,0,1,9.1,90
1,2801,0,1,8.4,90
1,2802,1,2,45.85,90
1,2803,0,1,16.4,90
1,2804,1,1,12.6,89
1,2805,0,1,7.6,89
1,2806,0,6,16.02,89
1,2807,0,4,8.5,89
1,2808,0,4,6.17,88
1,2809,1,1,6.5,88
1,2810,0,3,9.4,88
1,2811,0,3,6.13,88
1,2812,0,2,-5.25,87
1,2813,1,3,2.07,87
1,2814,0,1,9.8,87
1,2815,0,2,10.35,87
1,2816,0,1,16.8,87
1,2817,0,1,10.7,86
1,2818,0,4,-2.53,86
1,2819,0,4,9.65,86
1,2820,0,4,-0.05,86
1,2821,0,1,9.5,86
1,2822,0,1,5.9,86
1,2823,0,4,6.82,85
1,2824,0,1,5.4,85
1,2825,0,6,3.25,85
1,2826,0,1,6.8,85
1,2827,0,1,9,84
1,2828,0,1,10.2,84
1,2829,0,3,5.9,84
1,2830,0,1,10.3,84
1,2831,0,2,5.75,84
1,2832,0,1,12.8,84
1,2833,0,1,6,83
1,2834,0,3,12.9,83
1,2835,0,1,13.7,83
1,2836,0,1,10.3,83
1,2837,1,1,6.9,83
1,2838,0,5,5.82,83
1,2839,1,3,13.63,83
1,2840,0,1,10.9,82
1,2841,1,2,8.55,81
1,2842,0,1,8.2,81
1,2843,0,1,10,81
1,2844,0,3,12.67,80
1,2845,0,1,7.3,80
1,2846,0,1,9.9,80
1,2847,1,3,5.6,80
1,2848,0,3,7.43,80
1,2849,0,2,3.8,80
1,2850,0,2,12.35,79
1,2851,0,2,2.95,79
1,2852,0,1,9.6,79
1,2853,1,1,4.8,79
1,2854,1,1,6.9,79
1,2855,0,1,9.6,79
1,2856,0,1,16.5,79
1,2857,0,1,4.9,78
1,2858,0,1,12.5,78
1,2859,0,1,8.4,78
1,2860,1,1,17,78
1,2861,0,1,9.5,77
1,2862,0,1,16.3,77
1,2863,0,1,6.5,77
1,2864,0,2,10.8,76
1,2865,1,1,7.9,76
1,2866,0,1,9.4,76
1,2867,0,1,8.9,76
1,2868,0,1,13.6,76
1,2869,0,3,1,76
1,2870,0,1,7.1,75
1,2871,0,3,7.03,74
1,2872,0,1,14.5,74
1,2873,0,1,4.7,74
1,2874,0,3,1.67,74
1,2875,0,5,21.1,74
1,2876,0,1,4.8,74
1,2877,1,1,15.5,74
1,2878,1,1,11.2,74
1,2879,1,2,11.55,73
1,2880,1,1,4.1,73
1,2881,0,1,7,73
1,2882,0,3,16.13,73
1,2883,0,2,10.25,72
1,2884,0,1,4.3,72
1,2885,0,1,4.2,72
1,2886,1,2,14.65,72
1,2887,0,2,3.3,72
1,2888,0,1,4.1,72
1,2889,0,2,2.4,72
1,2890,0,1,9,72
1,2891,0,1,11.1,71
1,2892,0,2,25.35,71
1,2893,1,1,7.6,71
1,2894,0,2,4.7,70
1,2895,1,1,0.3,70
1,2896,1,1,9.7,70
1,2897,1,1,9.4,70
1,2898,0,1,5.1,70
1,2899,0,5,13.72,70
1,2900,0,3,17.53,70
1,2901,0,3,9.93,70
1,2902,0,1,9.4,70
1,2903,0,1,11.8,69
1,2904,0,1,11.3,69
1,2905,0,1,8.7,69
1,2906,0,1,10.7,69
1,2907,1,2,5.8,69
1,2908,1,2,6.7,68
1,2909,0,3,1.93,68
1,2910,0,4,2.2,68
1,2911,0,1,7.9,68
1,2912,0,3,9.17,68
1,2913,0,2,13.7,68
1,2914,0,1,11.6,68
1,2915,1,1,8.1,68
1,2916,0,1,6.1,68
1,2917,0,3,7.73,68
1,2918,1,2,7.05,68
1,2919,0,1,4.7,67
1,2920,1,1,0.7,67
1,2921,0,1,11.3,67
1,2922,0,3,9.6,66
1,2923,0,1,5.6,66
1,2924,0,1,14,65
1,2925,1,1,10.5,65
1,2926,0,1,7.8,65
1,2927,0,2,7.05,65
1,2928,1,1,9.6,64
1,2929,0,4,16.75,64
1,2930,0,2,8.6,64
1,2931,1,1,6.4,64
1,2932,1,1,14.4,64
1,2933,0,1,21.1,64
1,2934,0,1,3,63
1,2935,0,2,5.85,63
1,2936,0,2,21.2,63
1,2937,0,1,15,62
1,2938,0,3,7.17,62
1,2939,1,1,3.5,62
1,2940,0,1,11.9,61
1,2941,1,2,10.55,61
1,2942,1,2,8.6,61
1,2943,0,3,10.33,61
1,2944,1,1,9.9,61
1,2945,0,1,9.2,61
1,2946,0,2,5.85,60
1,2947,0,2,7.2,60
1,2948,0,1,7.5,60
1,2949,0,3,3.9,60
1,2950,0,1,9.6,59
1,2951,1,1,9.9,59
1,2952,0,1,5.3,59
1,2953,0,3,7.83,59
1,2954,0,1,15.3,59
1,2955,0,1,6,58
1,2956,0,2,9.55,58
1,2957,0,1,6.3,58
1,2958,1,1,5.8,58
1,2959,0,1,6.4,58
1,2960,1,2,13.85,58
1,2961,0,1,10.6,58
1,2962,0,1,13.5,58
1,2963,0,1,20,57
1,2964,0,1,13.7,57
1,2965,0,2,-7.25,57
1,2966,0,1,7.2,57
1,2967,0,1,12,57
1,2968,0,1,10.6,57
1,2969,1,2,7.15,56
1,2970,0,3,8.43,56
1,2971,1,1,8.9,56
1,2972,0,1,9.7,56
1,2973,0,2,13.25,56
1,2974,0,1,10.7,56
1,2975,0,1,12.6,56
1,2976,1,1,6.4,56
1,2977,1,1,8.4,55
1,2978,0,2,6.6,55
1,2979,1,1,8.7,55
1,2980,0,1,8.9,55
1,2981,0,1,11.3,55
1,2982,0,1,7.6,55
1,2983,0,1,4,55
1,2984,0,2,1,55
1,2985,1,1,10,55
1,2986,1,2,15.45,55
1,2987,0,1,4.3,55
1,2988,0,1,11.7,54
1,2989,0,1,4.6,54
1,2990,0,2,1.5,54
1,2991,0,2,3.55,54
1,2992,0,2,7.2,54
1,2993,0,2,-6.75,54
1,2994,0,3,7.2,54
1,2995,0,2,7,54
1,2996,0,1,5.7,54
1,2997,0,4,15,54
1,2998,0,1,9,53
1,2999,0,1,6.5,53
1,3000,1,1,6.8,53
1,3001,0,2,8.9,53
1,3002,0,1,10.6,52
1,3003,0,4,-1.82,52
1,3004,1,3,6.57,52
1,3005,0,2,-1,52
1,3006,0,1,6.9,52
1,3007,1,1,0.8,51
1,3008,0,1,6.5,51
1,3009,0,1,8.1,51
1,3010,0,1,9.5,51
1,3011,0,1,5,51
1,3012,0,1,11,50
1,3013,0,1,10.4,50
1,3014,1,1,5.1,50
1,3015,0,2,9.25,50
1,3016,1,2,11.85,50
1,3017,1,1,7.7,50
1,3018,0,4,8.93,49
1,3019,1,1,4.8,49
1,3020,0,2,12.35,49
1,3021,1,1,9.3,49
1,3022,1,1,9.2,49
1,3023,0,2,14.2,48
1,3024,0,1,10.2,48
1,3025,0,1,13,48
1,3026,0,1,8.4,48
1,3027,0,1,6.8,48
1,3028,0,1,10.7,48
1,3029,0,1,6.1,48
1,3030,1,1,7.8,48
1,3031,0,3,10.83,48
1,3032,0,2,2.2,48
1,3033,1,1,2.7,48
1,3034,0,2,1.85,47
1,3035,0,1,15.6,47
1,3036,0,3,4.07,46
1,3037,0,3,3.27,46
1,3038,0,1,9.3,46
1,3039,0,1,7.3,46
1,3040,1,1,12.5,46
1,3041,0,1,10.1,46
1,3042,0,1,18.2,46
1,3043,0,1,8.3,45
1,3044,1,1,7.6,45
1,3045,0,1,10.2,45
1,3046,0,1,13.6,45
1,3047,0,2,2.95,45
1,3048,0,1,13.5,45
1,3049,0,2,16.8,45
1,3050,0,1,13.7,45
1,3051,0,1,10.5,45
1,3052,1,1,4.3,45
1,3053,1,2,7.45,45
1,3054,0,1,11.7,45
1,3055,0,6,0.88,44
1,3056,0,1,6.9,44
1,3057,1,1,9.1,44
1,3058,1,1,4.1,44
1,3059,0,3,13.23,44
1,3060,0,1,3.8,44
1,3061,0,2,4.45,44
1,3062,0,1,8.3,44
1,3063,0,4,8.85,44
1,3064,0,2,-4.75,44
1,3065,0,3,15.77,44
1,3066,0,1,16.1,44
1,3067,1,1,13.3,43
1,3068,0,1,1,43
1,3069,1,1,4.9,43
1,3070,0,1,13.5,43
1,3071,0,2,9.5,43
1,3072,0,1,11.1,43
1,3073,0,3,9.43,43
1,3074,0,4,11.4,43
1,3075,0,1,2.4,43
1,3076,1,1,10.9,42
1,3077,0,1,6,42
1,3078,1,2,5.25,42
1,3079,0,1,2.5,42
1,3080,0,1,8.8,42
1,3081,0,1,7.1,42
1,3082,0,2,13.25,42
1,3083,0,2,5.2,42
1,3084,0,1,10.5,41
1,3085,0,3,5.63,41
1,3086,1,1,7.1,41
1,3087,0,3,14.7,41
1,3088,0,2,13.55,40
1,3089,0,1,10.7,40
1,3090,0,2,16.6,40
1,3091,0,4,9.12,40
1,3092,0,1,7.2,40
1,3093,0,1,3.3,40
1,3094,0,1,13.9,40
1,3095,0,1,9.3,40
1,3096,0,1,9.3,40
1,3097,1,2,6.2,40
1,3098,0,1,8.7,40
1,3099,0,1,10.9,40
1,3100,0,1,14,40
1,3101,0,1,10.7,39
1,3102,0,2,8.1,39
1,3103,0,1,10.3,39
1,3104,0,2,6.4,39
1,3105,1,1,6.3,39
1,3106,0,1,8.2,39
1,3107,0,1,20.1,39
1,3108,1,1,4.4,38
1,3109,0,1,17.8,38
1,3110,1,1,3.7,38
1,3111,0,3,6.7,38
1,3112,0,1,13.9,38
1,3113,1,2,7.8,38
1,3114,1,1,2.2,38
1,3115,0,1,6.1,37
1,3116,0,2,12.15,37
1,3117,0,1,7.3,37
1,3118,1,1,7,37
1,3119,0,2,10.85,37
1,3120,0,2,0.35,37
1,3121,0,5,6.54,37
1,3122,0,5,3.36,37
1,3123,0,1,10.8,37
1,3124,0,1,2.7,37
1,3125,0,2,13.5,37
1,3126,1,1,4.4,36
1,3127,0,1,7.8,36
1,3128,0,1,2.9,36
1,3129,1,1,11.3,36
1,3130,0,1,7.8,36
1,3131,1,2,4.45,36
1,3132,1,1,4.4,36
1,3133,0,3,12.2,36
1,3134,0,1,6.7,36
1,3135,1,2,6.85,36
1,3136,0,2,8.15,35
1,3137,1,1,10.3,35
1,3138,1,2,5.9,35
1,3139,0,1,10.3,35
1,3140,0,2,5.65,35
1,3141,1,1,10.9,35
1,3142,0,1,13,35
1,3143,0,1,7.6,35
1,3144,0,1,11.3,35
1,3145,1,1,10.4,35
1,3146,0,1,8.5,35
1,3147,0,2,14.65,35
1,3148,0,1,8.2,34
1,3149,1,2,10.5,34
1,3150,1,1,6.3,34
1,3151,1,1,6.2,34
1,3152,0,1,11.8,34
1,3153,0,1,4.1,34
1,3154,0,3,-0.8,34
1,3155,1,1,7.4,34
1,3156,0,1,7.9,34
1,3157,1,1,12.7,33
1,3158,0,3,-4.5,33
1,3159,0,1,14.1,33
1,3160,0,1,20.4,33
1,3161,0,4,-0.72,33
1,3162,1,2,5.05,33
1,3163,1,2,11.7,33
1,3164,0,1,5.6,33
1,3165,0,2,10,33
1,3166,1,1,5.1,32
1,3167,0,1,12.6,32
1,3168,0,3,1.37,32
1,3169,0,3,8.47,32
1,3170,0,2,-2.55,32
1,3171,0,1,10,31
1,3172,1,1,5,31
1,3173,0,1,19.3,31
1,3174,0,1,13.7,30
1,3175,1,1,6.9,30
1,3176,0,1,15.6,30
1,3177,1,1,10.8,30
1,3178,0,2,9.55,30
1,3179,0,3,10.57,30
1,3180,0,3,3.7,30
1,3181,0,1,5.3,30
1,3182,0,2,2.2,30
1,3183,0,1,-1.9,30
1,3184,0,1,12.2,30
1,3185,0,2,3.1,30
1,3186,0,3,-0.57,30
1,3187,0,1,1.6,29
1,3188,1,1,5.4,29
1,3189,1,1,13.4,29
1,3190,0,1,11.9,29
1,3191,0,1,12.7,29
1,3192,1,1,10.4,29
1,3193,1,1,18.1,29
1,3194,0,3,7.07,28
1,3195,0,1,7.8,28
1,3196,0,3,7.73,28
1,3197,0,1,9.5,28
1,3198,0,3,-3.7,28
1,3199,0,1,12.4,28
1,3200,0,2,6.15,28
1,3201,0,2,24.5,28
1,3202,0,3,-3.9,28
1,3203,1,1,8.3,28
1,3204,0,1,8.3,28
1,3205,1,1,6.2,27
1,3206,0,2,2.25,27
1,3207,0,1,8.6,27
1,3208,1,1,8,27
1,3209,0,1,3.8,27
1,3210,0,3,1.7,27
1,3211,1,1,5.5,27
1,3212,0,1,8.9,27
1,3213,0,2,7.85,27
1,3214,0,1,18.9,26
1,3215,0,1,6.2,26
1,3216,1,1,5.6,26
1,3217,0,2,0.45,26
1,3218,0,1,7.9,26
1,3219,0,1,10.3,26
1,3220,0,1,21.5,26
1,3221,1,1,10.5,26
1,3222,0,3,3.13,26
1,3223,0,1,-0.1,26
1,3224,1,1,0.2,26
1,3225,0,1,1.5,26
1,3226,0,1,5.6,25
1,3227,0,1,6.4,25
1,3228,0,1,14.4,25
1,3229,1,1,8.8,25
1,3230,1,1,11.8,25
1,3231,0,1,4.5,25
1,3232,0,1,4.7,25
1,3233,0,1,12.9,25
1,3234,0,1,12.5,25
1,3235,0,1,5,25
1,3236,1,1,0.6,24
1,3237,0,1,3.5,24
1,3238,0,1,11.7,24
1,3239,0,2,1.6,24
1,3240,1,1,5,24
1,3241,0,1,0,23
1,3242,0,1,4.4,23
1,3243,0,1,12.5,23
1,3244,0,1,5.9,23
1,3245,1,1,5.1,23
1,3246,0,1,5.7,23
1,3247,0,1,5.7,23
1,3248,0,1,11.8,23
1,3249,0,1,3.7,22
1,3250,0,1,-0.9,22
1,3251,1,1,7.4,22
1,3252,1,1,8.8,22
1,3253,0,3,-7.43,22
1,3254,0,3,12.13,22
1,3255,1,1,4.6,22
1,3256,1,2,12.35,22
1,3257,1,1,6.1,22
1,3258,0,1,5.1,22
1,3259,0,5,14.22,22
1,3260,1,1,4.6,22
1,3261,0,1,5.1,22
1,3262,1,1,6.9,22
1,3263,1,1,7.6,22
1,3264,1,1,0.3,21
1,3265,0,2,12.25,21
1,3266,0,1,18.8,21
1,3267,0,2,10.15,21
1,3268,1,1,6.7,21
1,3269,0,1,2.4,21
1,3270,0,1,12,21
1,3271,1,1,5.8,21
1,3272,0,1,30.7,21
1,3273,0,1,3.4,21
1,3274,0,1,10.6,21
1,3275,0,1,10.6,21
1,3276,0,1,0.1,21
1,3277,0,2,7.1,20
1,3278,1,1,7.7,20
1,3279,0,1,-2.7,20
1,3280,0,1,12.2,20
1,3281,0,3,-1.63,20
1,3282,0,1,10.9,20
1,3283,1,1,12,20
1,3284,1,1,15.3,20
1,3285,1,1,15.9,20
1,3286,0,1,5,20
1,3287,0,1,7.9,20
1,3288,0,1,16.7,20
1,3289,1,1,8.6,19
1,3290,0,1,-0.4,19
1,3291,0,2,1.05,19
1,3292,0,1,7,19
1,3293,0,1,25.3,19
1,3294,0,1,13.3,19
1,3295,1,1,10.6,19
1,3296,0,1,10.2,19
1,3297,1,1,4.9,19
1,3298,1,1,10.7,19
1,3299,0,1,5.6,19
1,3300,0,1,19.9,19
1,3301,1,1,7.7,19
1,3302,0,1,9.9,18
1,3303,0,1,15.6,18
1,3304,0,3,0.37,18
1,3305,1,1,5.7,18
1,3306,0,1,2.2,18
1,3307,1,1,13.5,18
1,3308,1,1,21.3,18
1,3309,0,1,7,18
1,3310,0,2,13.05,18
1,3311,0,1,-1.1,18
1,3312,1,1,7.8,17
1,3313,0,1,2.1,17
1,3314,0,1,3.6,17
1,3315,0,2,-2.75,17
1,3316,0,1,-2.2,17
1,3317,0,1,3.7,17
1,3318,0,1,6.8,17
1,3319,0,1,-2.4,17
1,3320,1,2,6.95,17
1,3321,0,1,9.2,17
1,3322,0,1,3.4,17
1,3323,0,2,10.95,17
1,3324,1,1,1.3,17
1,3325,1,2,17.55,17
1,3326,1,1,3,16
1,3327,0,1,10.8,16
1,3328,0,3,19,16
1,3329,1,1,2.4,16
1,3330,1,1,7,16
1,3331,0,1,6,16
1,3332,1,1,9.5,16
1,3333,0,2,17.65,16
1,3334,0,1,7.8,16
1,3335,0,1,22.2,16
1,3336,0,1,2.2,16
1,3337,0,1,0.4,16
1,3338,0,4,-8.72,16
1,3339,0,1,-0.9,16
1,3340,1,1,16.4,16
1,3341,1,1,9,16
1,3342,0,1,11.6,16
1,3343,0,1,12.7,16
1,3344,0,1,-1,16
1,3345,1,1,3.3,16
1,3346,0,1,9.9,16
1,3347,0,1,6.6,16
1,3348,0,1,5.8,15
1,3349,1,1,3.3,15
1,3350,0,3,12.97,15
1,3351,0,1,14.6,15
1,3352,0,1,5.3,15
1,3353,0,1,9.9,15
1,3354,1,1,0.1,15
1,3355,0,1,1.1,15
1,3356,0,1,12.2,15
1,3357,1,1,8.6,15
1,3358,1,1,7.5,14
1,3359,0,1,1.7,14
1,3360,1,1,7.8,14
1,3361,1,1,7.1,14
1,3362,0,1,12.2,14
1,3363,1,1,6.1,14
1,3364,0,1,20,14
1,3365,1,1,8.3,14
1,3366,1,2,10.95,14
1,3367,0,1,0.2,14
1,3368,0,1,7.9,14
1,3369,0,1,12.3,14
1,3370,0,1,5.7,14
1,3371,0,1,7.3,14
1,3372,0,1,12,14
1,3373,0,1,3.3,14
1,3374,0,1,3.7,14
1,3375,0,1,14.6,14
1,3376,0,1,14.9,14
1,3377,0,1,10.2,14
1,3378,0,1,17.4,13
1,3379,0,1,11.3,13
1,3380,1,1,2.9,13
1,3381,0,2,-4.5,13
1,3382,1,1,3.3,13
1,3383,0,1,42.5,13
1,3384,1,2,3.25,13
1,3385,0,1,6.7,13
1,3386,0,1,2.8,13
1,3387,0,2,10.15,13
1,3388,0,1,14.5,13
1,3389,0,1,31.3,13
1,3390,1,1,9.7,12
1,3391,0,1,6.4,12
1,3392,1,2,2.2,12
1,3393,0,1,2.9,12
1,3394,0,1,19.4,12
1,3395,0,1,3.9,12
1,3396,0,1,5.6,12
1,3397,1,1,14.5,12
1,3398,0,1,7.6,12
1,3399,0,2,6.45,12
1,3400,0,1,22.2,12
1,3401,0,3,-0.7,12
1,3402,0,1,5.9,12
1,3403,0,1,3.8,12
1,3404,0,1,4.7,12
1,3405,0,4,1.93,12
1,3406,0,1,1.8,11
1,3407,0,1,10.6,11
1,3408,0,1,-4.5,11
1,3409,0,1,11.2,11
1,3410,0,1,-5.7,11
1,3411,1,1,14,11
1,3412,0,1,-0.9,11
1,3413,0,1,12.7,11
1,3414,1,3,12.23,11
1,3415,0,1,6.6,11
1,3416,0,1,-2.3,11
1,3417,0,1,-1.3,11
1,3418,0,1,3.8,11
1,3419,0,1,8.2,11
1,3420,0,1,10.3,10
1,3421,0,1,5.8,10
1,3422,1,1,8.2,10
1,3423,0,1,5.6,10
1,3424,0,2,2.95,10
1,3425,0,1,5.2,10
1,3426,1,1,5.1,10
1,3427,1,1,11.4,10
1,3428,1,1,7.7,10
1,3429,0,1,4.5,10
1,3430,1,1,4.6,10
1,3431,1,1,1.1,10
1,3432,1,1,12.2,10
1,3433,0,2,24.1,10
1,3434,0,1,2.1,10
1,3435,0,1,-1.2,10
1,3436,1,1,7.1,10
1,3437,0,1,3.1,10
1,3438,1,1,8.9,10
1,3439,0,1,14.9,10
1,3440,0,1,-1.9,10
1,3441,0,1,30.8,10
1,3442,0,2,-3.75,10
1,3443,0,1,1.2,9
1,3444,0,1,-3.2,9
1,3445,0,1,6.7,9
1,3446,1,1,9.5,9
1,3447,0,1,18.5,9
1,3448,0,1,-7.6,9
1,3449,0,1,10.8,9
1,3450,1,1,6.4,9
1,3451,1,1,2.7,9
1,3452,0,2,-0.85,9
1,3453,0,1,-0.1,9
1,3454,0,1,3.8,9
1,3455,0,1,1.8,9
1,3456,1,1,7.6,9
1,3457,0,2,0.35,9
1,3458,0,1,13.5,9
1,3459,1,1,1.4,9
1,3460,0,1,14.7,9
1,3461,1,1,3.4,8
1,3462,1,2,6.8,8
1,3463,0,1,7.9,8
1,3464,0,1,4.7,8
1,3465,0,1,-4.1,8
1,3466,0,2,12.9,8
1,3467,0,1,20.7,8
1,3468,0,1,5.9,8
1,3469,0,1,2.4,8
1,3470,0,1,17.6,8
1,3471,0,1,6.7,8
1,3472,0,1,-0.4,8
1,3473,0,1,-1.2,8
1,3474,0,1,12.1,8
1,3475,1,1,5,8
1,3476,0,1,1.9,8
1,3477,0,1,4.8,8
1,3478,0,1,3.6,8
1,3479,1,1,12.9,8
1,3480,0,1,11.4,8
1,3481,0,1,5.4,8
1,3482,0,1,18.1,8
1,3483,1,1,5.3,7
1,3484,0,1,16.1,7
1,3485,0,1,11,7
1,3486,1,1,0.9,7
1,3487,1,1,2.3,7
1,3488,1,1,6.7,7
1,3489,0,1,9.2,7
1,3490,0,1,11.9,7
1,3491,0,1,4.2,7
1,3492,1,1,1.2,7
1,3493,0,1,7.8,7
1,3494,0,1,18.1,7
1,3495,0,1,4.9,7
1,3496,1,2,7,7
1,3497,1,1,21.5,7
1,3498,1,2,9.1,7
1,3499,1,1,5.7,7
1,3500,0,1,15.6,7
1,3501,0,1,-3.4,7
1,3502,0,1,-4,6
1,3503,0,1,32.9,6
1,3504,0,1,-1.9,6
1,3505,1,1,6.6,6
1,3506,0,1,1.2,6
1,3507,0,1,6.9,6
1,3508,0,1,-1.4,6
1,3509,0,1,23.9,6
1,3510,1,1,15.4,6
1,3511,0,1,5.6,6
1,3512,0,1,4.2,6
1,3513,1,1,12.8,6
1,3514,1,1,9,6
1,3515,1,1,5.9,6
1,3516,0,1,0.2,6
1,3517,0,1,-0.4,6
1,3518,0,1,-4.8,6
1,3519,0,1,3.5,6
1,3520,0,3,14.43,6
1,3521,1,1,14.5,6
1,3522,0,1,5.8,6
1,3523,0,1,12.9,6
1,3524,1,1,10.6,6
1,3525,0,1,2.2,6
1,3526,1,1,1.7,6
1,3527,0,1,7.8,6
1,3528,0,1,2.3,6
1,3529,0,1,0.5,6
1,3530,0,1,58.3,6
1,3531,1,1,17.7,6
1,3532,0,1,19.3,6
1,3533,1,1,2,6
1,3534,0,1,-5.6,6
1,3535,1,1,2.4,5
1,3536,1,1,4,5
1,3537,0,1,4.7,5
1,3538,0,1,3.9,5
1,3539,0,1,9.9,5
1,3540,0,1,15,5
1,3541,0,1,10.3,5
1,3542,0,1,-3.7,5
1,3543,0,1,9.7,5
1,3544,0,1,6.6,5
1,3545,0,1,2.6,5
1,3546,0,1,15.5,5
1,3547,0,1,15.3,5
1,3548,0,1,7.1,5
1,3549,0,1,1.8,5
1,3550,1,1,24.7,5
1,3551,1,1,3.2,5
1,3552,0,1,3.6,5
1,3553,0,2,-5.75,5
1,3554,0,1,11.7,5
1,3555,0,1,6.8,5
1,3556,0,1,18.9,5
1,3557,0,1,-3.3,4
1,3558,0,1,8.5,4
1,3559,0,1,7.8,4
1,3560,0,1,4.9,4
1,3561,0,1,-0.9,4
1,3562,0,1,5.5,4
1,3563,1,1,1.9,4
1,3564,0,1,20.1,4
1,3565,0,1,31.7,4
1,3566,0,1,0.6,4
1,3567,0,1,-1.7,4
1,3568,0,2,-4.9,4
1,3569,0,1,76.1,4
1,3570,0,3,-5,4
1,3571,1,2,24.25,4
1,3572,0,1,62.7,4
1,3573,0,1,17.2,4
1,3574,0,1,10.8,4
1,3575,0,1,10.3,4
1,3576,0,1,5.6,4
1,3577,0,1,4.3,4
1,3578,1,1,26.1,4
1,3579,0,1,45.1,4
1,3580,0,1,-8.8,4
1,3581,1,1,11.4,4
1,3582,0,1,24.4,4
1,3583,0,1,-1.8,4
1,3584,0,1,6.8,4
1,3585,0,1,2.7,4
1,3586,0,1,-3.5,4
1,3587,0,1,5,4
1,3588,0,1,5.3,4
1,3589,1,1,30.7,4
1,3590,0,1,5.8,4
1,3591,0,1,2.2,4
1,3592,0,1,25,4
1,3593,0,1,-0.8,4
1,3594,0,1,1.6,4
1,3595,0,1,13.3,4
1,3596,0,1,7.9,4
1,3597,0,1,9.1,4
1,3598,0,1,76.3,4
1,3599,0,1,-2.1,4
1,3600,0,1,18,4
1,3601,1,2,11.3,4
1,3602,1,1,8.5,3
1,3603,0,1,-9.4,3
1,3604,0,1,22.7,3
1,3605,1,1,10.4,3
1,3606,0,1,-5,3
1,3607,0,1,8.3,3
1,3608,0,1,7,3
1,3609,0,1,7,3
1,3610,0,1,6.4,3
1,3611,0,1,-4.8,3
1,3612,0,1,0.6,3
1,3613,1,1,10.8,3
1,3614,0,1,1.8,3
1,3615,1,1,3.8,3
1,3616,1,1,1.8,3
1,3617,0,1,-1,3
1,3618,0,1,-3.3,3
1,3619,0,1,-9.7,3
1,3620,0,1,-6.1,3
1,3621,1,1,5.1,3
1,3622,0,1,21.3,3
1,3623,0,1,-0.8,2
1,3624,0,1,44.3,2
1,3625,0,1,30.9,2
1,3626,0,1,31.6,2
1,3627,0,1,-6.8,2
1,3628,0,1,1,2
1,3629,0,1,-8.3,2
1,3630,0,1,-1.7,2
1,3631,0,1,67.6,2
1,3632,0,1,-2.4,2
1,3633,0,1,8.8,2
1,3634,0,1,-8.7,2
1,3635,0,1,12.2,2
1,3636,0,1,-18.6,2
1,3637,0,1,12.9,2
1,3638,0,1,-0.2,2
1,3639,0,1,-5.4,2
1,3640,0,1,-1,2
1,3641,0,1,8.2,2
1,3642,0,1,88.3,2
1,3643,0,1,3.1,2
1,3644,0,1,-0.5,2
1,3645,0,1,20.8,2
1,3646,0,1,-2.4,2
1,3647,0,1,3.9,2
1,3648,0,1,12.8,2
1,3649,0,1,15.6,2
1,3650,1,1,5.7,2
1,3651,0,1,1,2
1,3652,0,1,0.2,2
1,3653,0,1,-0.1,2
1,3654,1,1,6.4,2
1,3655,1,1,19.1,2
1,3656,0,1,-7.2,2
1,3657,0,1,-14.9,2
1,3658,1,1,15.6,2
1,3659,0,1,3.1,2
1,3660,1,1,1,2
1,3661,1,1,12.5,2
1,3662,1,1,8.4,2
1,3663,1,1,0.5,2
1,3664,1,1,9.6,2
1,3665,0,1,15.2,2
1,3666,0,1,0,2
1,3667,0,1,-4.6,2
1,3668,0,1,-11.4,2
1,3669,1,1,51.7,2
1,3670,0,1,-14.6,1
1,3671,1,1,9.5,1
1,3672,0,1,-5.3,1
1,3673,0,1,-6.5,1
1,3674,0,1,-7.2,1
1,3675,0,1,-10.4,1
1,3676,0,1,-4.1,1
1,3677,0,1,0.5,1
1,3678,0,1,-9.2,0
1,3679,1,1,6.2,0
1,3680,0,1,-9.6,0
1,3681,0,1,5,0
1,3682,1,1,7.8,0
1,3683,0,1,1.3,0
1,3684,0,1,2.4,0
1,3685,1,1,2.6,0
1,3686,0,1,-22.1,0
1,3687,1,1,0,0
1,3688,0,1,-15.2,0
1,3689,1,1,0,0
1,3690,0,1,-9.1,0
1,3691,1,1,8,0
1,3692,0,1,-15,0
